color,director_name,num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_2_name,actor_1_facebook_likes,gross,actor_1_name,movie_title,num_voted_users,cast_total_facebook_likes,actor_3_name,facenumber_in_poster,num_user_for_reviews,language,country,content_rating,budget,title_year,actor_2_facebook_likes,imdb_score,aspect_ratio,movie_facebook_likes,genres
Color,Wes Craven,160.0,107.0,0.0,255.0,Emily Meade,798.0,14637490.0,Frank Grillo,My Soul to Take ,16411,2537,Zena Grey,2.0,136.0,English,USA,R,25000000.0,2010.0,374.0,4.8,2.35,0,Horror
Color,J.A. Bayona,300.0,105.0,171.0,143.0,Belén Rueda,382.0,7159147.0,Geraldine Chaplin,The Orphanage ,120189,954,Fernando Cayo,0.0,308.0,Spanish,Spain,R,3400000.0,2007.0,273.0,7.5,2.35,11000,Drama
Color,Michael Tiddes,69.0,86.0,89.0,511.0,Essence Atkins,986.0,17314483.0,Ashley Rickards,A Haunted House 2 ,14621,4073,Gabriel Iglesias,2.0,48.0,English,USA,R,4000000.0,2014.0,713.0,4.7,1.85,0,Comedy
Color,Roger Avary,143.0,110.0,675.0,968.0,Faye Dunaway,16000.0,6525762.0,Ian Somerhalder,The Rules of Attraction ,44339,19928,Clifton Collins Jr.,2.0,425.0,English,USA,R,4000000.0,2002.0,977.0,6.7,1.85,0,Comedy
Color,Allison Anders,51.0,110.0,99.0,960.0,Alicia Witt,4000.0,4301331.0,Salma Hayek,Four Rooms ,78241,7921,Lili Taylor,6.0,177.0,English,USA,R,4000000.0,1995.0,975.0,6.7,1.85,0,Comedy
Color,Steven Shainberg,163.0,104.0,30.0,296.0,Stephen McHattie,769.0,4046737.0,Jeremy Davies,Secretary ,67949,2251,Lesley Ann Warren,1.0,390.0,English,USA,R,4000000.0,2002.0,413.0,7.1,1.85,15000,Comedy
Color,Rick de Oliveira,52.0,96.0,2.0,0.0,Alan Taylor,960.0,3713002.0,Laura Ramsey,The Real Cancun ,3611,972,Benjamin Fletcher,1.0,62.0,English,USA,R,8000000.0,2003.0,12.0,2.7,1.85,131,Documentary
Color,Oliver Stone,40.0,110.0,0.0,237.0,Zach Grenier,721.0,3468572.0,Michael Wincott,Talk Radio ,10073,1966,Bill Johnson,0.0,78.0,English,USA,R,4000000.0,1988.0,246.0,7.3,1.85,816,Drama
Color,Christopher Guest,50.0,84.0,378.0,611.0,Fred Willard,925.0,2892582.0,Catherine O'Hara,Waiting for Guffman ,22697,3559,Larry Miller,0.0,202.0,English,USA,R,4000000.0,1996.0,729.0,7.6,1.85,0,Comedy
Color,Jeff Franklin,45.0,94.0,24.0,545.0,Tyra Banks,834.0,2800000.0,Ivana Milicevic,Love Stinks ,4377,2662,Bridgette Wilson-Sampras,3.0,85.0,English,USA,R,4000000.0,1999.0,625.0,5.8,1.85,309,Comedy
Color,John Dahl,121.0,93.0,131.0,90.0,Aaron Hughes,497.0,2426851.0,Philip Baker Hall,You Kill Me ,16224,776,Jayne Eastwood,1.0,76.0,English,USA,R,4000000.0,2007.0,113.0,6.5,2.55,830,Comedy
Color,Mike Mills,114.0,96.0,101.0,71.0,Lou Taylor Pucci,730.0,1325073.0,Kelli Garner,Thumbsucker ,18762,1208,Nancy O'Dell,0.0,91.0,English,USA,R,4000000.0,2005.0,394.0,6.6,2.35,708,Comedy
Color,Dave McKean,116.0,101.0,21.0,161.0,Gina McKee,420.0,864959.0,Stephanie Leonidas,Mirrormask ,20275,1215,Rob Brydon,0.0,151.0,English,UK,PG,4000000.0,2005.0,291.0,6.9,1.85,0,Adventure
Color,Ron Fricke,115.0,102.0,330.0,0.0,Balinese Tari Legong Dancers,48.0,2601847.0,Collin Alfredo St. Dic,Samsara ,22457,48,Puti Sri Candra Dewi,0.0,69.0,None,USA,PG-13,4000000.0,2011.0,0.0,8.5,2.35,26000,Documentary
Color,Ruggero Deodato,15.0,87.0,101.0,324.0,Eva LaRue,721.0,800000.0,Michael Berryman,The Barbarians ,2308,1700,Richard Lynch,0.0,35.0,English,USA,R,4000000.0,1987.0,576.0,4.8,1.85,550,Adventure
Color,Mars Callahan,41.0,99.0,60.0,444.0,Ricky Schroder,979.0,562059.0,Chazz Palminteri,Poolhall Junkies ,8535,3130,Ernie Reyes Jr.,4.0,113.0,English,USA,R,4000000.0,2002.0,665.0,7.0,1.85,872,Drama
Color,Mike Figgis,31.0,106.0,81.0,687.0,Saffron Burrows,2000.0,399793.0,Kelly Macdonald,The Loss of Sexual Innocence ,2877,4343,Julian Sands,0.0,70.0,English,USA,R,4000000.0,1999.0,811.0,5.4,1.78,111,Drama
Color,David Gordon Green,232.0,117.0,234.0,221.0,Tye Sheridan,12000.0,371897.0,Nicolas Cage,Joe ,36494,13607,Ronnie Gene Blevins,2.0,118.0,English,USA,R,4000000.0,2013.0,1000.0,6.9,2.35,11000,Drama
Color,Stefan Schwartz,43.0,99.0,13.0,159.0,Dan Futterman,419.0,302204.0,Peter McNamara,Shooting Fish ,6705,975,Ralph Ineson,3.0,53.0,English,UK,PG,3000000.0,1997.0,254.0,6.6,2.35,167,Comedy
Color,Renny Harlin,68.0,102.0,212.0,195.0,Lane Smith,10000.0,354704.0,Viggo Mortensen,Prison ,2705,11083,Hal Landon Jr.,0.0,38.0,English,USA,R,1300000.0,1987.0,633.0,5.9,1.85,314,Crime
Color,Robert Lee King,51.0,85.0,0.0,209.0,Kathleen Robertson,945.0,265107.0,Lauren Ambrose,Psycho Beach Party ,4617,2282,Beth Broderick,1.0,93.0,English,Australia,Unrated,1500000.0,2000.0,774.0,6.3,1.85,614,Comedy
Color,Kevin Allen,33.0,86.0,8.0,428.0,Frances Fisher,759.0,185577.0,Craig Ferguson,The Big Tease ,2133,2805,Mary McCormack,1.0,31.0,English,UK,R,4000000.0,1999.0,638.0,6.3,1.85,182,Comedy
Color,Jorge Ramírez Suárez,26.0,120.0,45.0,69.0,Adriana Barraza,623.0,100412.0,Hector Kotsifakis,"Buen Día, Ramón ",2112,824,Arcelia Ramírez,0.0,7.0,German,Mexico,PG-13,4000000.0,2013.0,85.0,7.7,2.35,0,Drama
Color,David Schwimmer,109.0,106.0,0.0,67.0,Jordan Trovillion,617.0,58214.0,Noah Emmerich,Trust ,34224,916,Zoe Levin,0.0,137.0,English,USA,R,9500000.0,2010.0,163.0,7.0,2.35,10000,Crime
Color,Barry Levinson,34.0,103.0,272.0,70.0,Brían F. O'Byrne,736.0,75078.0,Anna Friel,An Everlasting Piece ,1398,1403,Pauline McLynn,4.0,26.0,English,USA,R,14000000.0,2000.0,450.0,6.3,1.85,132,Comedy
Color,Anne Fontaine,141.0,112.0,105.0,748.0,Naomi Watts,18000.0,317125.0,Robin Wright,Adore ,23334,25269,Ben Mendelsohn,0.0,87.0,English,Australia,R,16000000.0,2013.0,6000.0,6.2,2.35,0,Drama
Color,Fernando León de Aranoa,64.0,113.0,58.0,9.0,Enrique Villén,331.0,146402.0,Luis Tosar,Mondays in the Sun ,9913,387,Aida Folch,1.0,38.0,Spanish,Spain,R,4000000.0,2002.0,27.0,7.7,1.85,0,Comedy
Color,Jim Mickle,215.0,98.0,53.0,65.0,Michael Cerveris,530.0,18469.0,Connor Paolo,Stake Land ,34263,1038,Nick Damici,1.0,141.0,English,USA,R,650000.0,2010.0,238.0,6.5,2.35,0,Drama
Color,Stephen Kay,12.0,92.0,19.0,599.0,Marg Helgenberger,18000.0,12836.0,Keanu Reeves,The Last Time I Committed Suicide ,1686,20135,Gretchen Mol,1.0,28.0,English,USA,R,4000000.0,1997.0,759.0,5.8,1.85,161,Biography
Color,Karim Aïnouz,70.0,106.0,19.0,9.0,Clemens Schick,585.0,20262.0,Wagner Moura,Futuro Beach ,1738,629,Jesuíta Barbosa,2.0,10.0,Portuguese,Brazil,Unrated,4000000.0,2014.0,29.0,6.1,2.35,278,Drama
Color,Ruba Nadda,36.0,93.0,55.0,5.0,Bonnie Lee Bouman,223.0,4063.0,Saad Siddiqui,Inescapable ,2086,242,Fadia Nadda,3.0,20.0,English,Canada,R,4000000.0,2012.0,11.0,5.2,2.35,657,Drama
Color,Victor Fleming,157.0,226.0,149.0,248.0,George Reeves,503.0,198655278.0,Hattie McDaniel,Gone with the Wind ,215340,1862,Thomas Mitchell,1.0,706.0,English,USA,G,3977000.0,1939.0,384.0,8.2,1.37,16000,Drama
Color,Richard Raymond,31.0,104.0,10.0,196.0,Reece Ritchie,507.0,143653.0,Tom Cullen,Desert Dancer ,1177,1281,Marama Corlett,0.0,10.0,English,UK,PG-13,4000000.0,2014.0,236.0,6.0,2.35,0,Biography
Color,Sam Peckinpah,53.0,152.0,541.0,288.0,Slim Pickens,773.0,14873.0,James Coburn,Major Dundee ,5294,2888,Warren Oates,2.0,67.0,English,USA,Approved,3800000.0,1965.0,575.0,6.8,2.35,251,Adventure
Color,George Sidney,21.0,107.0,24.0,83.0,Howard Keel,277.0,8000000.0,Keenan Wynn,Annie Get Your Gun ,3167,731,Betty Hutton,0.0,90.0,English,USA,Passed,3768785.0,1950.0,244.0,7.0,1.37,456,Biography
Color,Peter Stebbings,78.0,95.0,89.0,388.0,Tony Nappo,963.0,37606.0,Michael Kelly,Defendor ,31836,2658,Charlotte Sullivan,0.0,90.0,English,Canada,R,3500000.0,2009.0,654.0,6.8,2.35,0,Comedy
Color,Vincente Minnelli,41.0,102.0,136.0,48.0,Reginald Owen,89.0,2956000.0,Gladys Cooper,The Pirate ,3258,282,Ellen Ross,0.0,54.0,English,USA,Approved,3700000.0,1948.0,78.0,7.1,1.37,359,Adventure
Color,Dagur Kári,61.0,99.0,29.0,64.0,Susan Blommaert,117.0,19959.0,Alice Olivia Clarke,The Good Heart ,3579,298,Stephen Henderson,2.0,14.0,English,Iceland,R,3800000.0,2009.0,64.0,6.9,2.35,0,Drama
Color,Nicholas Hytner,112.0,109.0,13.0,480.0,Russell Tovey,3000.0,2706659.0,Dominic Cooper,The History Boys ,17770,5977,James Corden,0.0,172.0,English,UK,R,2000000.0,2006.0,796.0,6.9,1.85,0,Comedy
Color,Jaume Collet-Serra,349.0,113.0,174.0,767.0,Frank Langella,14000.0,61094903.0,Liam Neeson,Unknown ,210548,17151,Aidan Quinn,3.0,332.0,English,UK,PG-13,30000000.0,2011.0,902.0,6.9,2.35,29000,Action
Color,Peter Cattaneo,122.0,91.0,11.0,121.0,Mark Addy,1000.0,45857453.0,Tom Wilkinson,The Full Monty ,82232,2323,Lesley Sharp,3.0,174.0,English,UK,R,3500000.0,1997.0,891.0,7.2,1.85,0,Comedy
Color,Jim Abrahams,134.0,88.0,104.0,318.0,Lloyd Bridges,628.0,83400000.0,Peter Graves,Airplane! ,160281,2726,Barbara Billingsley,0.0,427.0,English,USA,PG,3500000.0,1980.0,575.0,7.8,1.85,16000,Comedy
 Black and White,F. Gary Gray,20.0,97.0,473.0,624.0,John Witherspoon,826.0,27900000.0,Nia Long,Friday ,74626,3455,Tony Cox,1.0,157.0,English,USA,R,3500000.0,1995.0,723.0,7.3,1.85,8000,Comedy
Color,Albert Hughes,28.0,97.0,117.0,556.0,Larenz Tate,851.0,27900000.0,Jada Pinkett Smith,Menace II Society ,39508,3036,Khandi Alexander,2.0,96.0,English,USA,R,3500000.0,1993.0,582.0,7.5,1.85,0,Crime
Color,Michael Gornick,95.0,85.0,10.0,178.0,Holt McCallany,3000.0,14000000.0,George Kennedy,Creepshow 2 ,15956,3617,Dorothy Lamour,0.0,118.0,English,USA,R,3500000.0,1987.0,273.0,6.0,1.85,1000,Comedy
Color,Robert Eggers,425.0,92.0,22.0,159.0,Kate Dickie,648.0,25138292.0,Julian Richings,The Witch ,66483,1122,Ralph Ineson,0.0,452.0,English,USA,R,3500000.0,2015.0,191.0,6.8,1.66,43000,Horror
Color,Michael Martin,19.0,93.0,0.0,78.0,Master P,625.0,10305534.0,Joe Estevez,I Got the Hook Up ,1721,987,Anthony Johnson,2.0,38.0,English,USA,R,3500000.0,1998.0,118.0,3.9,1.85,280,Comedy
Color,Edward Burns,43.0,96.0,0.0,111.0,Frank Vincent,385.0,9449219.0,John Mahoney,She's the One ,13949,995,Michael McGlone,2.0,98.0,English,USA,R,3500000.0,1996.0,356.0,6.1,1.85,453,Comedy
 Black and White,Bill Condon,127.0,105.0,386.0,248.0,Lynn Redgrave,3000.0,6390032.0,Brendan Fraser,Gods and Monsters ,24977,4238,Kevin J. O'Connor,2.0,229.0,English,USA,R,3500000.0,1998.0,258.0,7.5,2.35,0,Biography
Color,Juan José Campanella,262.0,129.0,195.0,50.0,Soledad Villamil,827.0,20167424.0,Ricardo Darín,The Secret in Their Eyes ,131831,1044,Guillermo Francella,0.0,231.0,Spanish,Argentina,R,2000000.0,2009.0,88.0,8.2,2.35,33000,Drama
Color,Sam Raimi,252.0,37.0,0.0,199.0,Dan Hicks,634.0,5923044.0,Ted Raimi,Evil Dead II ,113451,1347,Kassie Wesley DePaiva,0.0,537.0,English,USA,X,3600000.0,1987.0,328.0,7.8,1.85,0,Comedy
Color,Louis C.K.,31.0,81.0,0.0,542.0,J.B. Smoove,560.0,3293258.0,Wanda Sykes,Pootie Tang ,11399,2238,Robert Vaughn,0.0,131.0,English,USA,PG-13,3000000.0,2001.0,555.0,5.2,1.85,0,Action
Color,Salvador Carrasco,39.0,106.0,22.0,10.0,Zaide Silvia Gutiérrez,174.0,886410.0,Elpidia Carrillo,La otra conquista ,1024,222,Damián Delgado,0.0,494.0,Spanish,Mexico,R,3500000.0,1998.0,16.0,6.8,1.85,140,Drama
Color,André Øvredal,337.0,103.0,12.0,4.0,Johanna Mørck,29.0,252652.0,Otto Jespersen,Trollhunter ,54104,44,Glenn Erland Tosterud,0.0,199.0,Norwegian,Norway,PG-13,19900000.0,2010.0,4.0,7.0,1.85,38000,Comedy
Color,Robert Cary,30.0,101.0,0.0,681.0,Fred Willard,827.0,220234.0,Frances Conroy,Ira & Abby ,1950,3574,Kevin Sussman,3.0,24.0,English,USA,R,3500000.0,2006.0,729.0,6.5,1.85,360,Comedy
Color,Akiva Schaffer,265.0,102.0,82.0,536.0,Nicholas Braun,622.0,34350553.0,Will Forte,The Watch ,104072,2486,Rosemarie DeWitt,4.0,207.0,English,USA,R,68000000.0,2012.0,591.0,5.7,2.35,15000,Action
Color,Adam Rapp,50.0,98.0,9.0,405.0,Will Ferrell,11000.0,101228.0,Zooey Deschanel,Winter Passing ,7228,20009,Dallas Roberts,4.0,53.0,English,USA,R,3500000.0,2005.0,8000.0,6.4,1.85,414,Comedy
Color,Angela Robinson,50.0,91.0,23.0,660.0,Geoff Stults,4000.0,96793.0,Jordana Brewster,D.E.B.S. ,12188,6380,Scoot McNairy,3.0,135.0,English,USA,PG-13,3500000.0,2004.0,756.0,5.3,2.35,1000,Action
Color,Warren P. Sonoda,9.0,105.0,28.0,131.0,Mykel Shannon Jenkins,426.0,123777.0,Diahann Carroll,The Masked Saint ,342,1043,Lara Jean Chorostecki,0.0,15.0,English,Canada,PG-13,3500000.0,2016.0,294.0,4.7,1.85,0,Action
Color,Luc Jacquet,169.0,80.0,10.0,34.0,Sofie Gråbøl,11000.0,77413017.0,Morgan Freeman,March of the Penguins ,45984,11218,Romane Bohringer,0.0,331.0,French,France,G,8000000.0,2005.0,108.0,7.6,1.85,0,Documentary
Color,J.C. Chandor,290.0,107.0,78.0,969.0,Demi Moore,18000.0,5354039.0,Kevin Spacey,Margin Call ,92599,22834,Ashley Williams,8.0,225.0,English,USA,R,3500000.0,2011.0,2000.0,7.1,1.85,21000,Biography
Color,Clark Gregg,159.0,92.0,0.0,539.0,Matt Gerald,1000.0,2926565.0,Anjelica Huston,Choke ,28573,3608,Jonah Bobo,0.0,72.0,English,USA,R,3000000.0,2008.0,585.0,6.5,1.66,0,Comedy
Color,Damien Chazelle,535.0,107.0,141.0,535.0,Melissa Benoist,24000.0,13092000.0,J.K. Simmons,Whiplash ,399138,26495,Chris Mulkey,0.0,731.0,English,USA,R,3300000.0,2014.0,970.0,8.5,2.4,129000,Drama
Color,Fernando Meirelles,214.0,135.0,353.0,40.0,Seu Jorge,1000.0,7563397.0,Alice Braga,City of God ,533200,1211,Alexandre Rodrigues,0.0,749.0,Portuguese,Brazil,R,3300000.0,2002.0,69.0,8.7,1.85,28000,Crime
Color,Justin Kerrigan,47.0,99.0,8.0,78.0,John Simm,798.0,104257.0,Danny Dyer,Human Traffic ,19194,1430,Shaun Parkes,2.0,160.0,English,UK,R,2200000.0,1999.0,472.0,7.1,1.85,0,Comedy
Color,Thomas Vinterberg,349.0,115.0,346.0,26.0,Alexandra Rapaport,74.0,610968.0,Thomas Bo Larsen,The Hunt ,170155,216,Hana Shuan,1.0,249.0,Danish,Denmark,R,3800000.0,2012.0,69.0,8.3,2.35,60000,Drama
Color,Alejandro Monteverde,60.0,91.0,38.0,377.0,Ramon Rodriguez,625.0,8108247.0,Armando Riesco,Bella ,9607,2747,Eduardo Verástegui,0.0,174.0,English,USA,PG-13,3300000.0,2006.0,464.0,7.4,1.85,0,Drama
Color,Joshua Marston,155.0,101.0,13.0,6.0,Wilson Guerrero,280.0,6517198.0,Catalina Sandino Moreno,Maria Full of Grace ,30474,308,Yenny Paola Vega,0.0,172.0,Spanish,Colombia,R,3000000.0,2004.0,11.0,7.5,1.85,0,Crime
Color,Mike Mills,261.0,105.0,101.0,157.0,Lou Taylor Pucci,1000.0,5776314.0,Goran Visnjic,Beginners ,73349,2016,Mary Page Keller,4.0,142.0,English,USA,R,3200000.0,2010.0,394.0,7.2,1.85,15000,Comedy
Color,John Landis,94.0,109.0,644.0,559.0,Karen Allen,1000.0,141600000.0,John Belushi,Animal House ,90177,3468,Tim Matheson,6.0,257.0,English,USA,R,3000000.0,1978.0,783.0,7.6,1.85,0,Comedy
Color,Guy Hamilton,164.0,110.0,82.0,177.0,Gert Fröbe,387.0,51100000.0,Honor Blackman,Goldfinger ,139432,1198,Lois Maxwell,2.0,418.0,English,UK,Approved,3000000.0,1964.0,202.0,7.8,1.37,0,Action
Color,Danny Boyle,134.0,94.0,0.0,557.0,Shirley Henderson,2000.0,16501785.0,Kelly Macdonald,Trainspotting ,469561,3559,Ewen Bremner,4.0,514.0,English,UK,R,3500000.0,1996.0,887.0,8.2,1.85,21000,Drama
Color,Spike Lee,53.0,115.0,0.0,360.0,Cedric the Entertainer,1000.0,38168022.0,Bernie Mac,The Original Kings of Comedy ,4687,1964,Steve Harvey,0.0,83.0,English,USA,R,3000000.0,2000.0,436.0,6.6,1.85,290,Comedy
Color,Tod Williams,264.0,98.0,21.0,189.0,Molly Ephraim,438.0,84749884.0,Sprague Grayden,Paranormal Activity 2 ,82133,1081,Micah Sloat,0.0,359.0,English,USA,R,3000000.0,2010.0,332.0,5.7,1.85,14000,Horror
Color,Kirk Jones,94.0,91.0,52.0,482.0,David Kelly,773.0,24788807.0,James Nesbitt,Waking Ned Devine ,21245,1965,Fionnula Flanagan,0.0,213.0,English,UK,PG,3000000.0,1998.0,588.0,7.4,2.35,0,Comedy
 Black and White,Michael Moore,215.0,120.0,909.0,184.0,Dick Clark,909.0,21244913.0,Michael Moore,Bowling for Columbine ,123090,1779,Bill Clinton,2.0,888.0,English,Germany,R,4000000.0,2002.0,504.0,8.0,1.85,4000,Crime
Color,Jack Sholder,138.0,87.0,28.0,217.0,Robert Rusler,426.0,30000000.0,Clu Gulager,A Nightmare on Elm Street 2: Freddy's Revenge ,43485,1472,Marshall Bell,0.0,327.0,English,USA,R,2200000.0,1985.0,359.0,5.4,1.85,0,Fantasy
Color,James Ivory,55.0,117.0,133.0,249.0,Rupert Graves,687.0,20966644.0,Julian Sands,A Room with a View ,29610,1665,Denholm Elliott,0.0,94.0,English,UK,Unrated,3000000.0,1985.0,443.0,7.4,1.66,0,Drama
Color,James DeMonaco,361.0,85.0,65.0,535.0,Adelaide Kane,942.0,64423650.0,Rhys Wakefield,The Purge ,139329,3708,Chris Mulkey,0.0,578.0,English,USA,R,3000000.0,2013.0,810.0,5.7,2.35,31000,Horror
Color,Scott Derrickson,411.0,110.0,301.0,412.0,Victoria Leigh,1000.0,48056940.0,Danielle Kotch,Sinister ,155153,2239,James Ransone,0.0,524.0,English,USA,R,3000000.0,2012.0,419.0,6.8,2.35,58000,Horror
Color,David Raynr,24.0,113.0,9.0,12.0,Mikki Padilla,71.0,19184015.0,Nancy O'Dell,Martin Lawrence Live: Runteldat ,1466,159,Dayna Devon,1.0,35.0,English,USA,R,3000000.0,2002.0,65.0,5.4,1.85,63,Biography
Color,Charles Martin Smith,35.0,98.0,188.0,693.0,Bill Cobbs,2000.0,24629916.0,Kevin Zegers,Air Bud ,12942,4277,Michael Jeter,0.0,34.0,English,USA,PG,3000000.0,1997.0,970.0,5.1,1.85,902,Comedy
Color,Tom McLoughlin,158.0,86.0,41.0,155.0,Ron Palillo,956.0,19472057.0,Tony Goldwyn,Jason Lives: Friday the 13th Part VI ,25332,1862,Vincent Guastaferro,0.0,307.0,English,USA,R,3000000.0,1986.0,316.0,5.9,1.85,0,Horror
Color,David Lean,122.0,161.0,767.0,87.0,Sessue Hayakawa,682.0,27200000.0,William Holden,The Bridge on the River Kwai ,149444,1035,Jack Hawkins,2.0,273.0,English,UK,PG,3000000.0,1957.0,119.0,8.2,2.35,0,Adventure
Color,Patrick Read Johnson,16.0,100.0,32.0,175.0,Royal Dano,610.0,15369573.0,Ariana Richards,Spaced Invaders ,2580,1441,Tonya Lee Williams,1.0,54.0,English,USA,PG,3000000.0,1990.0,232.0,5.3,1.85,710,Adventure
Color,Adam Marcus,112.0,91.0,18.0,307.0,Leslie Jordan,935.0,15935068.0,Kane Hodder,Jason Goes to Hell: The Final Friday ,19331,2899,Erin Gray,0.0,317.0,English,USA,R,2500000.0,1993.0,805.0,4.3,1.85,949,Fantasy
Color,Michel Gondry,114.0,100.0,1000.0,220.0,Dave Chappelle,989.0,11694528.0,Common,Dave Chappelle's Block Party ,7721,2165,Lauryn Hill,0.0,72.0,English,USA,R,3000000.0,2005.0,744.0,7.2,1.85,635,Comedy
Color,Benny Boom,49.0,84.0,23.0,706.0,Donald Faison,1000.0,10017041.0,Omari Hardwick,Next Day Air ,8265,4815,Mike Epps,3.0,20.0,English,USA,R,3000000.0,2009.0,927.0,5.9,1.85,545,Action
Color,Nnegest Likké,37.0,99.0,18.0,233.0,Jimmy Jean-Louis,939.0,7059537.0,Mo'Nique,Phat Girlz ,8279,2321,Joyful Drake,0.0,101.0,English,USA,PG-13,3000000.0,2006.0,407.0,3.0,1.85,837,Comedy
Color,Richard Linklater,405.0,109.0,0.0,48.0,Ariane Labed,140.0,8114507.0,Seamus Davey-Fitzpatrick,Before Midnight ,95362,328,Athina Rachel Tsangari,1.0,270.0,English,USA,R,3000000.0,2013.0,63.0,7.9,1.85,62000,Drama
Color,Christopher Leitch,29.0,95.0,4.0,152.0,Robert Neary,641.0,7888703.0,John Astin,Teen Wolf Too ,8465,1389,Kim Darby,1.0,65.0,English,USA,PG,3000000.0,1987.0,168.0,3.2,1.85,491,Comedy
Color,Don Coscarelli,81.0,97.0,152.0,135.0,A. Michael Baldwin,674.0,7282851.0,Angus Scrimm,Phantasm II ,9502,1395,James Le Gros,1.0,100.0,English,USA,R,3000000.0,1988.0,174.0,6.5,1.85,812,Action
Color,Patricia Cardoso,75.0,90.0,15.0,453.0,Lupe Ontiveros,953.0,5844929.0,America Ferrera,Real Women Have Curves ,6000,2510,George Lopez,1.0,109.0,English,USA,PG-13,3000000.0,2002.0,625.0,7.0,1.85,595,Comedy
Color,Damien O'Donnell,82.0,96.0,70.0,163.0,Jimi Mistry,883.0,4170647.0,Archie Panjabi,East Is East ,14548,1616,Om Puri,0.0,161.0,English,UK,R,1900000.0,1999.0,183.0,6.9,1.85,1000,Comedy
Color,Peter M. Cohen,48.0,82.0,0.0,51.0,Brian Van Holt,472.0,4142507.0,Callie Thorne,Whipped ,3665,858,David Heyman,1.0,81.0,English,USA,R,3000000.0,2000.0,324.0,4.4,1.85,131,Comedy
Color,Mira Nair,33.0,109.0,300.0,200.0,Sarita Choudhury,729.0,4109095.0,Indira Varma,Kama Sutra: A Tale of Love ,8239,1292,Rekha,0.0,92.0,English,USA,R,3000000.0,1996.0,257.0,6.0,1.85,0,Crime
Color,Anthony Hickox,22.0,98.0,16.0,222.0,Zach Galligan,687.0,3902679.0,Julian Sands,Warlock: The Armageddon ,3943,1806,Paula Marshall,0.0,49.0,English,USA,R,3000000.0,1993.0,233.0,5.3,1.66,217,Fantasy
Color,Tom Schulman,30.0,95.0,45.0,267.0,George Hamilton,578.0,3559990.0,Kristy Swanson,8 Heads in a Duffel Bag ,8005,1363,Dyan Cannon,0.0,49.0,English,USA,R,3000000.0,1997.0,341.0,5.3,1.85,417,Comedy
Color,Jill Sprecher,79.0,104.0,11.0,194.0,Rob McElhenney,11000.0,3287435.0,Matthew McConaughey,Thirteen Conversations About One Thing ,8603,12250,Amy Irving,2.0,115.0,English,USA,R,4500000.0,2001.0,813.0,7.1,1.85,430,Drama
Color,Darren Stein,49.0,87.0,18.0,844.0,Judy Greer,3000.0,3071947.0,Julie Benz,Jawbreaker ,18711,9555,Jeff Conaway,3.0,183.0,English,USA,R,3500000.0,1999.0,2000.0,5.4,1.85,0,Comedy
Color,Julian Schnabel,42.0,108.0,232.0,353.0,Michael Wincott,10000.0,2961991.0,Gary Oldman,Basquiat ,15885,11459,Courtney Love,4.0,78.0,English,USA,R,3300000.0,1996.0,721.0,6.9,1.85,0,Biography
Color,Gavin Hood,152.0,94.0,151.0,29.0,Nambitha Mpumlwana,113.0,2912363.0,Terry Pheto,Tsotsi ,25063,278,Rapulana Seiphemo,1.0,177.0,Zulu,UK,R,3000000.0,2005.0,64.0,7.3,2.35,0,Crime
Color,George Gallo,23.0,89.0,269.0,24.0,Joe Howard,489.0,2223990.0,Eddie Griffin,DysFunktional Family ,761,539,Robert Noble,1.0,14.0,English,USA,R,3000000.0,2003.0,26.0,6.6,1.85,26,Comedy
Color,Kevin Smith,254.0,102.0,0.0,387.0,Haley Joel Osment,40000.0,1821983.0,Johnny Depp,Tusk ,31089,43810,Michael Parks,0.0,261.0,English,USA,R,3000000.0,2014.0,3000.0,5.4,2.35,20000,Comedy
Color,Chan-wook Park,305.0,120.0,0.0,38.0,Ji-tae Yu,717.0,2181290.0,Min-sik Choi,Oldboy ,356181,852,Hye-jeong Kang,0.0,809.0,Korean,South Korea,R,3000000.0,2003.0,78.0,8.4,2.35,43000,Drama
Color,David Nixon,19.0,110.0,13.0,221.0,Michael Bolten,439.0,2848578.0,Robyn Lively,Letters to God ,3942,1567,Christopher Schmidt,0.0,65.0,English,USA,PG,3500000.0,2010.0,399.0,6.3,1.78,0,Drama
Color,Jason Eisener,272.0,86.0,59.0,104.0,Robb Wells,694.0,703002.0,Gregory Smith,Hobo with a Shotgun ,37495,1249,Molly Dunsworth,4.0,230.0,English,Canada,Not Rated,3000000.0,2011.0,324.0,6.1,2.35,37000,Action
Color,Leslye Headland,156.0,87.0,21.0,416.0,Adam Scott,4000.0,418268.0,Kirsten Dunst,Bachelorette ,37156,8353,Andrew Rannells,3.0,129.0,English,USA,R,3000000.0,2012.0,3000.0,5.3,2.35,0,Comedy
Color,Tim Heidecker,82.0,93.0,78.0,197.0,William Atherton,536.0,200803.0,Michael Gross,Tim and Eric's Billion Dollar Movie ,7988,1467,Bob Ross,3.0,71.0,English,USA,R,3000000.0,2012.0,317.0,5.3,1.78,0,Comedy
Color,Rupert Wyatt,175.0,111.0,81.0,81.0,Cjon Saulsberry,3000.0,33631221.0,George Kennedy,The Gambler ,48562,3784,Griffin Cleveland,1.0,145.0,English,USA,R,25000000.0,2014.0,571.0,6.0,2.35,0,Crime
